indicador_id,data,hospital_id,leitos_ocupados,leitos_disponiveis,taxa_ocupacao,quantidade_atendimentos,casos_baixa_gravidade,casos_media_gravidade,casos_alta_gravidade,casos_criticos,tempo_espera_medio_min,falhas_comunicacao
IND03891,01/11/2024,HOSP163,177,53,0.77,4,0,3,1,0,28,0
IND03892,01/12/2024,HOSP163,174,56,0.76,4,0,2,1,1,23,1
IND03893,01/01/2025,HOSP163,164,66,0.71,2,0,1,1,0,27,0
IND03894,01/02/2025,HOSP163,169,61,0.73,1,0,1,0,0,16,0
IND03895,01/03/2025,HOSP163,166,64,0.72,3,1,1,1,0,27,0
IND03896,01/04/2025,HOSP163,169,61,0.73,3,0,3,0,0,31,2
IND03897,01/05/2025,HOSP163,173,57,0.75,1,1,0,0,0,23,0
IND03898,01/06/2025,HOSP163,166,64,0.72,0,0,0,0,0,25,0
IND03899,01/07/2025,HOSP163,190,40,0.83,9,1,1,6,1,21,1
IND03900,01/08/2025,HOSP163,188,42,0.82,1,0,0,0,1,24,0
IND03901,01/09/2025,HOSP163,169,61,0.73,2,0,0,1,1,40,0
IND03902,01/10/2025,HOSP163,174,56,0.76,2,0,0,1,1,27,0
IND03903,01/11/2025,HOSP163,173,57,0.75,1,0,1,0,0,55,0
IND03904,01/12/2025,HOSP163,160,70,0.7,2,0,1,0,1,34,0
IND03905,01/01/2026,HOSP163,166,64,0.72,3,0,1,2,0,37,0
IND03906,01/02/2026,HOSP163,163,67,0.71,2,0,0,2,0,30,0
IND03907,01/03/2026,HOSP163,177,53,0.77,3,0,0,2,1,34,0
IND03908,01/04/2026,HOSP163,166,64,0.72,2,0,1,1,0,28,0
IND03909,01/05/2026,HOSP163,171,59,0.74,0,0,0,0,0,28,0
IND03910,01/06/2026,HOSP163,174,56,0.76,2,0,0,1,1,40,0
IND03911,01/07/2026,HOSP163,177,53,0.77,3,0,1,2,0,35,1
IND03912,01/08/2026,HOSP163,160,70,0.7,4,1,1,2,0,33,0
IND03913,01/09/2024,HOSP164,122,43,0.74,0,0,0,0,0,26,0
IND03914,01/10/2024,HOSP164,126,39,0.76,0,0,0,0,0,26,0
IND03915,01/11/2024,HOSP164,126,39,0.76,0,0,0,0,0,23,0
IND03916,01/12/2024,HOSP164,118,47,0.72,2,1,0,1,0,36,0
IND03917,01/01/2025,HOSP164,122,43,0.74,0,0,0,0,0,32,0
IND03918,01/02/2025,HOSP164,130,35,0.79,0,0,0,0,0,20,0
IND03919,01/03/2025,HOSP164,129,36,0.78,1,1,0,0,0,19,0
IND03920,01/04/2025,HOSP164,132,33,0.8,1,0,0,0,1,42,0
IND03921,01/05/2025,HOSP164,112,53,0.68,0,0,0,0,0,36,0
IND03922,01/06/2025,HOSP164,132,33,0.8,0,0,0,0,0,31,0
IND03923,01/07/2025,HOSP164,129,36,0.78,1,0,0,0,1,19,0
IND03924,01/08/2025,HOSP164,131,34,0.79,0,0,0,0,0,28,0
IND03925,01/09/2025,HOSP164,115,50,0.7,0,0,0,0,0,32,0
IND03926,01/10/2025,HOSP164,122,43,0.74,0,0,0,0,0,21,0
IND03927,01/11/2025,HOSP164,130,35,0.79,1,0,0,1,0,28,0
IND03928,01/12/2025,HOSP164,127,38,0.77,1,0,0,1,0,41,0
IND03929,01/01/2026,HOSP164,121,44,0.73,2,1,1,0,0,38,0
IND03930,01/02/2026,HOSP164,126,39,0.76,0,0,0,0,0,28,0
IND03931,01/03/2026,HOSP164,117,48,0.71,0,0,0,0,0,22,0
IND03932,01/04/2026,HOSP164,119,46,0.72,0,0,0,0,0,28,0
IND03933,01/05/2026,HOSP164,125,40,0.76,0,0,0,0,0,25,0
IND03934,01/06/2026,HOSP164,119,46,0.72,0,0,0,0,0,22,0
IND03935,01/07/2026,HOSP164,118,47,0.72,0,0,0,0,0,23,0
IND03936,01/08/2026,HOSP164,126,39,0.76,3,1,2,0,0,27,0
IND03937,01/09/2024,HOSP165,167,83,0.67,0,0,0,0,0,31,0
IND03938,01/10/2024,HOSP165,174,76,0.7,0,0,0,0,0,24,0
IND03939,01/11/2024,HOSP165,178,72,0.71,0,0,0,0,0,22,0
IND03940,01/12/2024,HOSP165,183,67,0.73,2,0,0,1,1,28,0
IND03941,01/01/2025,HOSP165,172,78,0.69,2,0,2,0,0,40,0
IND03942,01/02/2025,HOSP165,167,83,0.67,0,0,0,0,0,29,0
IND03943,01/03/2025,HOSP165,180,70,0.72,1,0,0,1,0,30,0
IND03944,01/04/2025,HOSP165,174,76,0.7,3,0,1,2,0,25,0
IND03945,01/05/2025,HOSP165,184,66,0.74,2,0,0,1,1,28,0
IND03946,01/06/2025,HOSP165,182,68,0.73,0,0,0,0,0,31,0
IND03947,01/07/2025,HOSP165,169,81,0.68,2,1,1,0,0,43,0
IND03948,01/08/2025,HOSP165,168,82,0.67,0,0,0,0,0,28,0
IND03949,01/09/2025,HOSP165,175,75,0.7,1,1,0,0,0,13,0
IND03950,01/10/2025,HOSP165,176,74,0.7,0,0,0,0,0,21,0
IND03951,01/11/2025,HOSP165,174,76,0.7,0,0,0,0,0,35,0
IND03952,01/12/2025,HOSP165,174,76,0.7,1,0,0,1,0,53,0
IND03953,01/01/2026,HOSP165,154,96,0.62,0,0,0,0,0,28,0
IND03954,01/02/2026,HOSP165,162,88,0.65,0,0,0,0,0,37,0
IND03955,01/03/2026,HOSP165,171,79,0.68,2,0,1,1,0,26,0
IND03956,01/04/2026,HOSP165,174,76,0.7,3,0,1,0,2,21,0
IND03957,01/05/2026,HOSP165,182,68,0.73,3,0,1,2,0,25,1
IND03958,01/06/2026,HOSP165,181,69,0.72,2,0,0,1,1,15,0
IND03959,01/07/2026,HOSP165,186,64,0.74,0,0,0,0,0,28,0
IND03960,01/08/2026,HOSP165,174,76,0.7,1,0,0,1,0,22,0
IND03961,01/09/2024,HOSP166,139,51,0.73,0,0,0,0,0,34,0
IND03962,01/10/2024,HOSP166,147,43,0.77,1,0,0,0,1,15,0
IND03963,01/11/2024,HOSP166,141,49,0.74,2,0,2,0,0,44,0
IND03964,01/12/2024,HOSP166,151,39,0.79,0,0,0,0,0,19,0
IND03965,01/01/2025,HOSP166,153,37,0.81,3,0,2,1,0,40,0
IND03966,01/02/2025,HOSP166,137,53,0.72,2,1,0,0,1,34,1
IND03967,01/03/2025,HOSP166,144,46,0.76,2,0,0,1,1,22,1
IND03968,01/04/2025,HOSP166,148,42,0.78,1,0,1,0,0,44,0
IND03969,01/05/2025,HOSP166,130,60,0.68,5,0,2,3,0,38,0
IND03970,01/06/2025,HOSP166,147,43,0.77,2,0,0,2,0,21,1
IND03971,01/07/2025,HOSP166,137,53,0.72,2,0,0,2,0,38,0
IND03972,01/08/2025,HOSP166,144,46,0.76,1,0,0,0,1,12,0
IND03973,01/09/2025,HOSP166,152,38,0.8,1,0,0,0,1,35,0
IND03974,01/10/2025,HOSP166,155,35,0.82,2,1,0,1,0,30,1
IND03975,01/11/2025,HOSP166,153,37,0.81,0,0,0,0,0,27,0
IND03976,01/12/2025,HOSP166,128,62,0.67,5,1,2,1,1,32,0
IND03977,01/01/2026,HOSP166,157,33,0.83,3,0,1,1,1,26,1
IND03978,01/02/2026,HOSP166,144,46,0.76,1,0,1,0,0,16,1
IND03979,01/03/2026,HOSP166,144,46,0.76,0,0,0,0,0,26,0
IND03980,01/04/2026,HOSP166,142,48,0.75,1,0,0,1,0,32,0
IND03981,01/05/2026,HOSP166,141,49,0.74,1,0,0,1,0,26,0
IND03982,01/06/2026,HOSP166,138,52,0.73,2,1,1,0,0,27,0
IND03983,01/07/2026,HOSP166,134,56,0.71,2,0,1,1,0,33,0
IND03984,01/08/2026,HOSP166,148,42,0.78,1,0,1,0,0,44,0
IND03985,01/09/2024,HOSP167,128,47,0.73,1,0,1,0,0,25,0
IND03986,01/10/2024,HOSP167,135,40,0.77,0,0,0,0,0,39,0
IND03987,01/11/2024,HOSP167,135,40,0.77,1,0,0,1,0,39,0
IND03988,01/12/2024,HOSP167,140,35,0.8,1,0,1,0,0,21,0
IND03989,01/01/2025,HOSP167,133,42,0.76,0,0,0,0,0,25,0
IND03990,01/02/2025,HOSP167,143,32,0.82,0,0,0,0,0,21,0
IND03991,01/03/2025,HOSP167,136,39,0.78,3,0,1,2,0,26,0
IND03992,01/04/2025,HOSP167,144,31,0.82,1,0,0,0,1,20,0
IND03993,01/05/2025,HOSP167,131,44,0.75,1,0,0,1,0,47,0
IND03994,01/06/2025,HOSP167,136,39,0.78,0,0,0,0,0,26,0
IND03995,01/07/2025,HOSP167,132,43,0.75,0,0,0,0,0,24,0
IND03996,01/08/2025,HOSP167,134,41,0.77,2,0,0,1,1,40,0
IND03997,01/09/2025,HOSP167,149,26,0.85,0,0,0,0,0,29,0
IND03998,01/10/2025,HOSP167,139,36,0.79,2,0,1,1,0,27,0
IND03999,01/11/2025,HOSP167,136,39,0.78,1,0,1,0,0,34,0
IND04000,01/12/2025,HOSP167,120,55,0.69,1,0,1,0,0,25,0
IND04001,01/01/2026,HOSP167,128,47,0.73,0,0,0,0,0,23,0
IND04002,01/02/2026,HOSP167,128,47,0.73,4,0,2,2,0,36,0
IND04003,01/03/2026,HOSP167,139,36,0.79,4,0,2,2,0,17,1
IND04004,01/04/2026,HOSP167,142,33,0.81,1,0,1,0,0,17,0
IND04005,01/05/2026,HOSP167,144,31,0.82,0,0,0,0,0,23,0
IND04006,01/06/2026,HOSP167,140,35,0.8,1,0,0,1,0,13,0
IND04007,01/07/2026,HOSP167,137,38,0.78,3,0,1,2,0,25,0
IND04008,01/08/2026,HOSP167,138,37,0.79,0,0,0,0,0,33,0
IND04009,01/09/2024,HOSP168,131,79,0.62,0,0,0,0,0,16,0
IND04010,01/10/2024,HOSP168,142,68,0.68,0,0,0,0,0,33,0
IND04011,01/11/2024,HOSP168,145,65,0.69,0,0,0,0,0,34,0
IND04012,01/12/2024,HOSP168,136,74,0.65,1,0,0,1,0,23,0
IND04013,01/01/2025,HOSP168,150,60,0.71,0,0,0,0,0,34,0
IND04014,01/02/2025,HOSP168,150,60,0.71,1,0,0,0,1,33,0
IND04015,01/03/2025,HOSP168,140,70,0.67,0,0,0,0,0,19,0
IND04016,01/04/2025,HOSP168,145,65,0.69,0,0,0,0,0,20,0
IND04017,01/05/2025,HOSP168,142,68,0.68,0,0,0,0,0,28,0
IND04018,01/06/2025,HOSP168,137,73,0.65,0,0,0,0,0,29,0
IND04019,01/07/2025,HOSP168,159,51,0.76,0,0,0,0,0,20,0
IND04020,01/08/2025,HOSP168,144,66,0.69,0,0,0,0,0,35,0
IND04021,01/09/2025,HOSP168,160,50,0.76,0,0,0,0,0,39,0
IND04022,01/10/2025,HOSP168,151,59,0.72,0,0,0,0,0,25,0
IND04023,01/11/2025,HOSP168,144,66,0.69,0,0,0,0,0,27,0
IND04024,01/12/2025,HOSP168,144,66,0.69,0,0,0,0,0,39,0
IND04025,01/01/2026,HOSP168,136,74,0.65,0,0,0,0,0,31,0
IND04026,01/02/2026,HOSP168,145,65,0.69,1,0,0,0,1,19,0
IND04027,01/03/2026,HOSP168,138,72,0.66,1,0,0,1,0,31,0
IND04028,01/04/2026,HOSP168,141,69,0.67,1,0,0,1,0,32,1
IND04029,01/05/2026,HOSP168,134,76,0.64,0,0,0,0,0,31,0
IND04030,01/06/2026,HOSP168,138,72,0.66,0,0,0,0,0,30,0
IND04031,01/07/2026,HOSP168,148,62,0.7,0,0,0,0,0,17,0
IND04032,01/08/2026,HOSP168,138,72,0.66,1,0,0,1,0,26,0
IND04033,01/09/2024,HOSP169,104,51,0.67,0,0,0,0,0,23,0
IND04034,01/10/2024,HOSP169,109,46,0.7,1,0,0,1,0,21,0
IND04035,01/11/2024,HOSP169,116,39,0.75,0,0,0,0,0,37,0
IND04036,01/12/2024,HOSP169,112,43,0.72,2,0,1,0,1,24,0
IND04037,01/01/2025,HOSP169,113,42,0.73,3,0,2,1,0,29,0
IND04038,01/02/2025,HOSP169,111,44,0.72,0,0,0,0,0,22,0
IND04039,01/03/2025,HOSP169,100,55,0.65,1,0,0,1,0,33,0
IND04040,01/04/2025,HOSP169,120,35,0.77,0,0,0,0,0,35,0
IND04041,01/05/2025,HOSP169,106,49,0.68,0,0,0,0,0,33,0
IND04042,01/06/2025,HOSP169,112,43,0.72,2,1,0,1,0,40,1
IND04043,01/07/2025,HOSP169,103,52,0.66,0,0,0,0,0,24,0
IND04044,01/08/2025,HOSP169,106,49,0.68,1,0,0,1,0,17,0
IND04045,01/09/2025,HOSP169,109,46,0.7,1,0,0,0,1,37,1
IND04046,01/10/2025,HOSP169,104,51,0.67,1,0,0,0,1,47,0
IND04047,01/11/2025,HOSP169,110,45,0.71,2,0,1,1,0,24,0
IND04048,01/12/2025,HOSP169,108,47,0.7,0,0,0,0,0,33,0
IND04049,01/01/2026,HOSP169,118,37,0.76,0,0,0,0,0,32,0
IND04050,01/02/2026,HOSP169,111,44,0.72,0,0,0,0,0,40,0
IND04051,01/03/2026,HOSP169,103,52,0.66,1,0,0,1,0,5,0
IND04052,01/04/2026,HOSP169,108,47,0.7,1,0,0,1,0,36,0
IND04053,01/05/2026,HOSP169,111,44,0.72,0,0,0,0,0,30,0
IND04054,01/06/2026,HOSP169,106,49,0.68,1,0,1,0,0,47,0
IND04055,01/07/2026,HOSP169,117,38,0.75,1,0,0,1,0,38,0
IND04056,01/08/2026,HOSP169,106,49,0.68,0,0,0,0,0,30,0
IND04057,01/09/2024,HOSP170,160,85,0.65,0,0,0,0,0,22,0
IND04058,01/10/2024,HOSP170,158,87,0.64,0,0,0,0,0,40,0
IND04059,01/11/2024,HOSP170,172,73,0.7,0,0,0,0,0,16,0
IND04060,01/12/2024,HOSP170,174,71,0.71,0,0,0,0,0,30,0
IND04061,01/01/2025,HOSP170,176,69,0.72,1,0,0,1,0,40,0
IND04062,01/02/2025,HOSP170,154,91,0.63,0,0,0,0,0,31,0
IND04063,01/03/2025,HOSP170,168,77,0.69,0,0,0,0,0,31,0
IND04064,01/04/2025,HOSP170,168,77,0.69,0,0,0,0,0,32,0
IND04065,01/05/2025,HOSP170,172,73,0.7,1,0,1,0,0,48,0
IND04066,01/06/2025,HOSP170,166,79,0.68,1,0,1,0,0,28,1
IND04067,01/07/2025,HOSP170,175,70,0.71,1,0,0,1,0,24,0
IND04068,01/08/2025,HOSP170,165,80,0.67,0,0,0,0,0,28,0
IND04069,01/09/2025,HOSP170,179,66,0.73,1,0,1,0,0,30,0
IND04070,01/10/2025,HOSP170,162,83,0.66,0,0,0,0,0,38,0
IND04071,01/11/2025,HOSP170,167,78,0.68,0,0,0,0,0,36,0
IND04072,01/12/2025,HOSP170,164,81,0.67,0,0,0,0,0,35,0
IND04073,01/01/2026,HOSP170,169,76,0.69,1,0,1,0,0,23,1
IND04074,01/02/2026,HOSP170,159,86,0.65,0,0,0,0,0,43,0
IND04075,01/03/2026,HOSP170,173,72,0.71,0,0,0,0,0,25,0
IND04076,01/04/2026,HOSP170,166,79,0.68,0,0,0,0,0,28,0
IND04077,01/05/2026,HOSP170,173,72,0.71,0,0,0,0,0,30,0
IND04078,01/06/2026,HOSP170,154,91,0.63,0,0,0,0,0,21,0
IND04079,01/07/2026,HOSP170,166,79,0.68,0,0,0,0,0,36,0
IND04080,01/08/2026,HOSP170,161,84,0.66,0,0,0,0,0,26,0
IND04081,01/09/2024,HOSP171,182,18,0.91,4,0,0,4,0,32,0
IND04082,01/10/2024,HOSP171,187,13,0.94,0,0,0,0,0,30,0
IND04083,01/11/2024,HOSP171,176,24,0.88,5,0,0,4,1,32,0
IND04084,01/12/2024,HOSP171,183,17,0.92,3,0,1,2,0,24,0
IND04085,01/01/2025,HOSP171,181,19,0.91,8,2,3,3,0,33,0
IND04086,01/02/2025,HOSP171,184,16,0.92,0,0,0,0,0,31,0
IND04087,01/03/2025,HOSP171,189,11,0.94,8,3,3,2,0,35,0
IND04088,01/04/2025,HOSP171,176,24,0.88,3,0,0,3,0,29,0
IND04089,01/05/2025,HOSP171,180,20,0.9,4,1,1,2,0,28,0
IND04090,01/06/2025,HOSP171,172,28,0.86,2,0,2,0,0,28,2
IND04091,01/07/2025,HOSP171,186,14,0.93,9,1,4,3,1,28,0
IND04092,01/08/2025,HOSP171,190,10,0.95,2,0,0,2,0,26,0
IND04093,01/09/2025,HOSP171,172,28,0.86,4,0,2,2,0,31,0
IND04094,01/10/2025,HOSP171,187,13,0.94,4,1,1,2,0,28,0
IND04095,01/11/2025,HOSP171,173,27,0.86,1,0,0,1,0,23,0
IND04096,01/12/2025,HOSP171,185,15,0.93,3,0,0,2,1,39,0
IND04097,01/01/2026,HOSP171,172,28,0.86,2,0,1,1,0,14,0
IND04098,01/02/2026,HOSP171,184,16,0.92,3,0,2,1,0,32,0
IND04099,01/03/2026,HOSP171,172,28,0.86,1,0,0,1,0,13,0
IND04100,01/04/2026,HOSP171,165,35,0.82,4,0,2,1,1,18,0
IND04101,01/05/2026,HOSP171,177,23,0.89,5,0,3,2,0,33,0
IND04102,01/06/2026,HOSP171,178,22,0.89,4,2,0,2,0,26,0
IND04103,01/07/2026,HOSP171,184,16,0.92,3,0,1,1,1,38,0
IND04104,01/08/2026,HOSP171,180,20,0.9,1,0,1,0,0,22,0
IND04105,01/09/2024,HOSP172,146,39,0.79,0,0,0,0,0,29,0
IND04106,01/10/2024,HOSP172,153,32,0.83,0,0,0,0,0,23,0
IND04107,01/11/2024,HOSP172,140,45,0.76,0,0,0,0,0,31,0
IND04108,01/12/2024,HOSP172,147,38,0.79,0,0,0,0,0,22,0
IND04109,01/01/2025,HOSP172,136,49,0.74,1,0,1,0,0,30,0
IND04110,01/02/2025,HOSP172,139,46,0.75,0,0,0,0,0,29,0
IND04111,01/03/2025,HOSP172,156,29,0.84,1,0,0,0,1,23,0
IND04112,01/04/2025,HOSP172,147,38,0.79,0,0,0,0,0,26,0
IND04113,01/05/2025,HOSP172,142,43,0.77,1,0,0,1,0,24,0
IND04114,01/06/2025,HOSP172,132,53,0.71,0,0,0,0,0,32,0
IND04115,01/07/2025,HOSP172,136,49,0.74,1,0,0,1,0,21,0
IND04116,01/08/2025,HOSP172,136,49,0.74,0,0,0,0,0,32,0
IND04117,01/09/2025,HOSP172,139,46,0.75,0,0,0,0,0,27,0
IND04118,01/10/2025,HOSP172,143,42,0.77,0,0,0,0,0,33,0
IND04119,01/11/2025,HOSP172,143,42,0.77,0,0,0,0,0,33,0
IND04120,01/12/2025,HOSP172,149,36,0.81,0,0,0,0,0,33,0
IND04121,01/01/2026,HOSP172,154,31,0.83,0,0,0,0,0,20,0
IND04122,01/02/2026,HOSP172,140,45,0.76,0,0,0,0,0,14,0
IND04123,01/03/2026,HOSP172,140,45,0.76,0,0,0,0,0,28,0
IND04124,01/04/2026,HOSP172,144,41,0.78,1,0,0,0,1,44,1
IND04125,01/05/2026,HOSP172,145,40,0.78,1,0,0,1,0,14,0
IND04126,01/06/2026,HOSP172,142,43,0.77,0,0,0,0,0,16,0
IND04127,01/07/2026,HOSP172,151,34,0.82,0,0,0,0,0,31,0
IND04128,01/08/2026,HOSP172,151,34,0.82,0,0,0,0,0,20,0
IND04129,01/09/2024,HOSP173,215,10,0.96,0,0,0,0,0,31,0
IND04130,01/10/2024,HOSP173,201,24,0.89,0,0,0,0,0,22,0
IND04131,01/11/2024,HOSP173,203,22,0.9,0,0,0,0,0,17,0
IND04132,01/12/2024,HOSP173,193,32,0.86,0,0,0,0,0,17,0
IND04133,01/01/2025,HOSP173,211,14,0.94,1,0,0,1,0,15,1
IND04134,01/02/2025,HOSP173,206,19,0.92,1,0,0,0,1,18,1
IND04135,01/03/2025,HOSP173,205,20,0.91,0,0,0,0,0,30,0
IND04136,01/04/2025,HOSP173,198,27,0.88,1,0,0,1,0,28,0
IND04137,01/05/2025,HOSP173,200,25,0.89,1,0,1,0,0,52,0
IND04138,01/06/2025,HOSP173,190,35,0.84,1,0,0,1,0,14,1
IND04139,01/07/2025,HOSP173,198,27,0.88,0,0,0,0,0,17,0
IND04140,01/08/2025,HOSP173,200,25,0.89,0,0,0,0,0,32,0
IND04141,01/09/2025,HOSP173,207,18,0.92,0,0,0,0,0,30,0
IND04142,01/10/2025,HOSP173,183,42,0.81,0,0,0,0,0,37,0
IND04143,01/11/2025,HOSP173,194,31,0.86,0,0,0,0,0,37,0
IND04144,01/12/2025,HOSP173,197,28,0.88,0,0,0,0,0,37,0
IND04145,01/01/2026,HOSP173,200,25,0.89,0,0,0,0,0,22,0
IND04146,01/02/2026,HOSP173,206,19,0.92,0,0,0,0,0,26,0
IND04147,01/03/2026,HOSP173,195,30,0.87,0,0,0,0,0,33,0
IND04148,01/04/2026,HOSP173,210,15,0.93,0,0,0,0,0,26,0
IND04149,01/05/2026,HOSP173,208,17,0.92,0,0,0,0,0,30,0
IND04150,01/06/2026,HOSP173,213,12,0.95,2,0,0,2,0,38,0
IND04151,01/07/2026,HOSP173,201,24,0.89,0,0,0,0,0,21,0
IND04152,01/08/2026,HOSP173,212,13,0.94,1,0,0,1,0,18,0
IND04153,01/09/2024,HOSP174,144,26,0.85,1,0,0,1,0,34,1
IND04154,01/10/2024,HOSP174,138,32,0.81,0,0,0,0,0,32,0
IND04155,01/11/2024,HOSP174,133,37,0.78,0,0,0,0,0,29,0
IND04156,01/12/2024,HOSP174,137,33,0.81,0,0,0,0,0,22,0
IND04157,01/01/2025,HOSP174,126,44,0.74,0,0,0,0,0,37,0
IND04158,01/02/2025,HOSP174,129,41,0.76,0,0,0,0,0,22,0
IND04159,01/03/2025,HOSP174,137,33,0.81,0,0,0,0,0,32,0
IND04160,01/04/2025,HOSP174,133,37,0.78,0,0,0,0,0,36,0
IND04161,01/05/2025,HOSP174,147,23,0.86,1,0,0,0,1,22,0
IND04162,01/06/2025,HOSP174,131,39,0.77,2,0,0,2,0,44,0
IND04163,01/07/2025,HOSP174,140,30,0.82,0,0,0,0,0,29,0
IND04164,01/08/2025,HOSP174,134,36,0.79,1,0,0,1,0,18,0
IND04165,01/09/2025,HOSP174,139,31,0.82,1,0,1,0,0,35,0
IND04166,01/10/2025,HOSP174,143,27,0.84,0,0,0,0,0,28,0
IND04167,01/11/2025,HOSP174,142,28,0.84,0,0,0,0,0,35,0
IND04168,01/12/2025,HOSP174,133,37,0.78,2,0,2,0,0,37,0
IND04169,01/01/2026,HOSP174,134,36,0.79,0,0,0,0,0,37,0
IND04170,01/02/2026,HOSP174,145,25,0.85,0,0,0,0,0,28,0
IND04171,01/03/2026,HOSP174,130,40,0.76,2,0,1,1,0,47,0
IND04172,01/04/2026,HOSP174,141,29,0.83,1,0,1,0,0,36,0
IND04173,01/05/2026,HOSP174,134,36,0.79,2,0,0,1,1,28,0
IND04174,01/06/2026,HOSP174,144,26,0.85,1,0,0,1,0,5,0
IND04175,01/07/2026,HOSP174,131,39,0.77,2,0,0,2,0,22,0
IND04176,01/08/2026,HOSP174,134,36,0.79,1,0,0,0,1,51,0
IND04177,01/09/2024,HOSP175,215,40,0.84,3,0,1,1,1,34,0
IND04178,01/10/2024,HOSP175,203,52,0.8,0,0,0,0,0,25,0
IND04179,01/11/2024,HOSP175,212,43,0.83,0,0,0,0,0,22,0
IND04180,01/12/2024,HOSP175,217,38,0.85,1,0,1,0,0,40,0
IND04181,01/01/2025,HOSP175,211,44,0.83,2,1,0,0,1,16,0
IND04182,01/02/2025,HOSP175,209,46,0.82,1,1,0,0,0,18,0
IND04183,01/03/2025,HOSP175,194,61,0.76,1,0,1,0,0,30,0
IND04184,01/04/2025,HOSP175,223,32,0.87,0,0,0,0,0,25,0
IND04185,01/05/2025,HOSP175,200,55,0.78,1,0,1,0,0,31,0
IND04186,01/06/2025,HOSP175,208,47,0.82,0,0,0,0,0,38,0
IND04187,01/07/2025,HOSP175,203,52,0.8,0,0,0,0,0,18,0
IND04188,01/08/2025,HOSP175,197,58,0.77,0,0,0,0,0,25,0
IND04189,01/09/2025,HOSP175,201,54,0.79,1,0,0,0,1,39,0
IND04190,01/10/2025,HOSP175,219,36,0.86,1,0,0,1,0,36,0
IND04191,01/11/2025,HOSP175,206,49,0.81,1,0,0,1,0,26,0
IND04192,01/12/2025,HOSP175,229,26,0.9,1,0,0,0,1,31,0
IND04193,01/01/2026,HOSP175,210,45,0.82,0,0,0,0,0,20,0
IND04194,01/02/2026,HOSP175,210,45,0.82,0,0,0,0,0,23,0
IND04195,01/03/2026,HOSP175,214,41,0.84,0,0,0,0,0,29,0
IND04196,01/04/2026,HOSP175,192,63,0.75,1,0,0,1,0,27,0
IND04197,01/05/2026,HOSP175,192,63,0.75,0,0,0,0,0,28,0
IND04198,01/06/2026,HOSP175,200,55,0.78,1,0,0,0,1,35,0
IND04199,01/07/2026,HOSP175,209,46,0.82,0,0,0,0,0,26,0
IND04200,01/08/2026,HOSP175,213,42,0.84,1,0,1,0,0,48,0
IND04201,01/09/2024,HOSP176,149,46,0.76,0,0,0,0,0,29,0
IND04202,01/10/2024,HOSP176,140,55,0.72,1,0,0,0,1,62,0
IND04203,01/11/2024,HOSP176,138,57,0.71,0,0,0,0,0,30,0
IND04204,01/12/2024,HOSP176,145,50,0.74,0,0,0,0,0,19,0
IND04205,01/01/2025,HOSP176,149,46,0.76,3,0,1,2,0,25,0
IND04206,01/02/2025,HOSP176,146,49,0.75,1,0,0,1,0,27,0
IND04207,01/03/2025,HOSP176,149,46,0.76,1,0,0,1,0,58,0
IND04208,01/04/2025,HOSP176,153,42,0.78,1,0,1,0,0,19,0
IND04209,01/05/2025,HOSP176,154,41,0.79,2,0,1,1,0,24,0
IND04210,01/06/2025,HOSP176,140,55,0.72,0,0,0,0,0,30,0
IND04211,01/07/2025,HOSP176,158,37,0.81,1,1,0,0,0,32,0
IND04212,01/08/2025,HOSP176,142,53,0.73,0,0,0,0,0,24,0
IND04213,01/09/2025,HOSP176,155,40,0.79,0,0,0,0,0,25,0
IND04214,01/10/2025,HOSP176,154,41,0.79,0,0,0,0,0,25,0
IND04215,01/11/2025,HOSP176,156,39,0.8,0,0,0,0,0,21,0
IND04216,01/12/2025,HOSP176,153,42,0.78,0,0,0,0,0,18,0
IND04217,01/01/2026,HOSP176,148,47,0.76,1,0,1,0,0,5,0
IND04218,01/02/2026,HOSP176,142,53,0.73,0,0,0,0,0,28,0
IND04219,01/03/2026,HOSP176,152,43,0.78,0,0,0,0,0,31,0
IND04220,01/04/2026,HOSP176,152,43,0.78,0,0,0,0,0,26,0
IND04221,01/05/2026,HOSP176,143,52,0.73,0,0,0,0,0,21,0
IND04222,01/06/2026,HOSP176,147,48,0.75,0,0,0,0,0,31,0
IND04223,01/07/2026,HOSP176,148,47,0.76,0,0,0,0,0,36,0
IND04224,01/08/2026,HOSP176,158,37,0.81,1,0,1,0,0,52,0
IND04225,01/09/2024,HOSP177,152,28,0.84,0,0,0,0,0,28,0
IND04226,01/10/2024,HOSP177,162,18,0.9,0,0,0,0,0,39,0
IND04227,01/11/2024,HOSP177,167,13,0.93,0,0,0,0,0,27,0
IND04228,01/12/2024,HOSP177,157,23,0.87,1,0,1,0,0,12,0
IND04229,01/01/2025,HOSP177,163,17,0.91,1,0,0,1,0,7,0
IND04230,01/02/2025,HOSP177,157,23,0.87,0,0,0,0,0,30,0
IND04231,01/03/2025,HOSP177,158,22,0.88,1,0,1,0,0,41,1
IND04232,01/04/2025,HOSP177,151,29,0.84,1,0,1,0,0,33,0
IND04233,01/05/2025,HOSP177,159,21,0.88,1,0,1,0,0,54,0
IND04234,01/06/2025,HOSP177,142,38,0.79,4,1,0,1,2,23,0
IND04235,01/07/2025,HOSP177,167,13,0.93,0,0,0,0,0,28,0
IND04236,01/08/2025,HOSP177,148,32,0.82,2,0,2,0,0,25,0
IND04237,01/09/2025,HOSP177,153,27,0.85,0,0,0,0,0,33,0
